cpi_dif_per2;money_pib_dif_abs2;rconsbarro_dif_per2;pdebt_pib_dif_abs2;inv_pib_dif_abs2;ca_pib_dif_abs2;tloans_pib_dif_abs2;tdbtserv_pib_dif_abs2;global_loan2;global_drate;drate;year;iso;crisisJST
;;;;;;;;;0,9247718369951182;0,031817000000000206;1870;AUS;0
;;;;;;;;;0,8698062591587546;0,6364383561999998;1870;BEL;2
;;;;;;;;;0,8503589339121916;;1870;CAN;0
;;;;;;;;;0,8503589339121916;;1870;CHE;2
;;;;;;;;;1,1206703824496638;-2,123067;1870;DEU;0
;;;;;;;;;0,8503589339121916;;1870;DNK;0
;;;;;;;;;0,3645706687454546;6,1940298507463005;1870;ESP;0
;;;;;;;;;0,827664291540573;1,0999999999999996;1870;FIN;0
;;;;;;;;;0,9465733824496638;-0,20800000000000018;1870;FRA;0
;;;;;;;;;0,9103915642678454;0,1900000000000004;1870;GBR;0
;;;;;;;;;0,6488832915405727;3,0665910000000007;1870;ITA;0
;;;;;;;;;0,8503589339121916;;1870;JPN;1
;;;;;;;;;0,8440279279042091;0,9199999999999999;1870;NLD;0
;;;;;;;;;0,8913006551769365;0,39999999999999947;1870;NOR;0
;;;;;;;;;0,8503589339121916;;1870;PRT;0
;;;;;;;;;0,9024372006314819;0,2774979999999996;1870;SWE;0
;;;;;;;;;0,9532097460860274;-0,2809999999999997;1870;USA;0
;;;;;;;;;1,1227945925515912;0,24463300000000032;1871;AUS;0
;;;;;;;;;1,146151639869773;-0,01229452049999935;1871;BEL;2
;;;;;;;;;1,0496144598389587;;1871;CAN;0
;;;;;;;;;1,0496144598389587;;1871;CHE;2
;;;;;;;;;1,1149816834606823;0,3305749999999996;1871;DEU;1
;;;;;;;;;1,0496144598389587;;1871;DNK;0
;;;;;;;;;0,6980016496515157;4,917355371900831;1871;ESP;0
;;;;;;;;;1,0359430470970457;1,2000000000000002;1871;FIN;0
;;;;;;;;;1,154033956187955;-0,0990000000000002;1871;FRA;0
;;;;;;;;;1,0904885016425003;0,6000000000000001;1871;GBR;0
;;;;;;;;;0,9056923198243183;2,632758000000001;1871;ITA;1
;;;;;;;;;1,0496144598389587;;1871;JPN;2
;;;;;;;;;0,973215774369773;1,8899999999999997;1871;NLD;0
;;;;;;;;;1,0832157743697728;0,6800000000000006;1871;NOR;0
;;;;;;;;;1,0496144598389585;;1871;PRT;0
;;;;;;;;;1,107335774369773;0,4146799999999997;1871;SWE;0
;;;;;;;;;1,1635188046728029;-0,2033333333333296;1871;USA;1
-0,06153822295855059;0,041148927096084364;-0,01700387430047374;-0,017647999999999997;0,021172399999999994;0,06404354382789051;-0,016959599357763255;-0,0012613049098042731;0,0284773396939612;0,5113422632451838;0,13735000000000053;1872;AUS;0
0,0594059405940592;;;-0,01919599999999999;;-0,014797297517510195;;;0,02342879091043626;0,5082347974951839;0,16842465750000013;1872;BEL;2
0,12499989913844865;;;-0,012901361237062037;;-0,03482215576896423;0,06916534981212621;0,002853224738420297;0,017711721047725015;0,4773429665865309;;1872;CAN;0
0,3235725359738855;;-0,1908690869086908;;0,02944048095818118;;0,01611645891856056;;0,02434283240942072;0,4773429665865309;;1872;CHE;2
0,10810811469017896;0,08112949350179235;0,11075949367088596;;0,032886611234459004;;0,08818593314530904;0,0029449931380522345;0,015334148131077162;0,509058063245184;0,16019200000000033;1872;DEU;1
0,12699816256828178;0,04010643374329245;0,0895865237366003;;0,0077326310820710065;;0,020172927302916255;-3,5572065637302225e-05;0,02383577386137626;0,4773429665865309;;1872;DNK;0
0,03226183518410499;;0,2507290861331717;;0,0024819636673936996;6,189073652325058e-05;;;0,02342879091043626;-0,07265876758333296;5,977360308285169;1872;ESP;0
0,13992537313432835;0,02214196905311744;-0,04470570615545894;;0,0050000000000000044;-0,01020102784256259;-0,0007149453017443394;-0,00036859819045893675;0,026446757936958835;0,4350772632451839;0,9000000000000004;1872;FIN;0
0,0329670329670323;0,018906773124049592;0,01771793054571226;;0,018999500000000002;0,014274907237551988;;;0,02342879091043626;0,4658772632451839;0,5919999999999996;1872;FRA;0
0,06165799999999948;-0,0014250581289602104;0,03646185010128286;-0,09943734878232591;0,013574833622163898;0,02796552135813634;;;0,02342879091043626;0,591077263245184;-0,6599999999999997;1872;GBR;0
0,1666666666666666;0,06868417962346152;-0,008490566037735837;-0,013580279727393063;0,023337547911361903;0,013918621178001902;0,03925586020152799;0,0022059239140680992;0,021450407249049792;0,4773429665865309;;1872;ITA;1
-0,3869619724195569;;;;;;;;0,02342879091043626;0,4773429665865309;;1872;JPN;2
0,2245497611268877;0,013485124416914407;0,08925192925161529;-0,13483599999999984;0,0026058437770074966;-0,10033952728337484;;;0,02342879091043626;0,574077263245184;-0,4900000000000002;1872;NLD;0
0,07234316481105235;0,018910262338560913;0,047559449311639426;;0,02822878228782301;-0,0011127767527675282;-0,004189725553505552;-0,0024250049573339514;0,026881105468428985;0,457077263245184;0,6799999999999997;1872;NOR;0
-0,027027027027027934;0,011173423519842463;;0,06238708848837704;;-0,0014341367353054493;-0,00017314097350057747;-0,001232199202530074;0,026379032395928363;0,4773429665865309;;1872;PRT;0
0,0673316708229421;;0,07525510204081631;-0,017002649176017;0,03335530000000002;-0,0012302690149166703;;;0,02342879091043626;0,46469936324518385;0,6037790000000003;1872;SWE;0
-0,06369621803704942;0,037892366139234135;0,10864358548731344;-0,045910376039972;0,07809549999999998;-0,01320056737717145;;;0,02342879091043626;0,8069105965785169;-2,8183333333333307;1872;USA;1
-0,046874994140625736;-0,004737750998939472;0,16678248783877472;-0,049106999999999984;0,02040710000000001;-0,06631564288853994;-0,008764073598600902;-0,0008481443225845237;0,026337316962338493;0,6398943987759139;0,2719579999999997;1873;AUS;0
0,11650485436893314;;;0,001685999999999993;;0,04177814129834734;;;0,02282717790624455;0,7864155412459138;-1,1932534246999995;1873;BEL;2
0,0838548495166744;-0,006681035352941844;0,020253255347691068;-0,00637309498852201;0,019995399999999997;-0,009044415864765551;0,042839025162040856;0,0017248508190677945;0,02060363932226718;0,6064456352508308;;1873;CAN;0
0,2817356754466342;;0,09928229665071772;;0,07471150626338889;;0,06218305166081711;;0,018454303044625378;0,6064456352508308;;1873;CHE;2
0,1206896559017369;0,07035281582877634;0,10907237512742102;-0,11000000000000001;0,026417212667823;;0,08868845836036626;0,0034862175975252443;0,015509257855786582;0,6971793987759138;-0,30089200000000016;1873;DEU;2
0,10195362808178224;0,04799684314774072;0,07327905255366397;;0,014196659719431001;;0,03813706552520166;0,0011704573212333053;0,021126079281915986;0,606445635250831;;1873;DNK;0
0,10995802238806192;;0,22576189919351194;;-0,009926410355431299;0,017898441198401123;;;0,02282717790624455;-0,9936483091366661;16,6073850791258;1873;ESP;0
0,07381370826010548;0,02526513002412986;0,024599073244217225;;0,006000000000000005;-0,0025255681700598887;0,0034275489185695285;3,0414954189068345e-05;0,024982692238208443;0,577090198775914;0,9000000000000004;1873;FIN;0
-0,010526315789473906;0,022806661147626972;0,06365030674846626;;0,020356300000000008;0,04043731172134832;;;0,02282717790624455;0,6292901987759141;0,3780000000000001;1873;FRA;0
0,07945700000000022;-0,032566627225976974;0,020341207349081396;-0,09870231435558607;0,010565393518307;0,0004704705720004476;;;0,02282717790624455;0,7920901987759141;-1,25;1873;GBR;0
0,19540204224691804;-0,0015810392587978228;0,015252621544327945;-0,11552506915655691;0,0224173382290567;-0,017791007785691797;0,015259288157836053;0,0009178846536728579;0,023668054544956605;0,606445635250831;;1873;ITA;2
-0,2580966616841056;;;;;;;;0,02282717790624455;0,606445635250831;;1873;JPN;2
0,13886074917463972;-0,006916507915168152;0,1021968743528062;-0,17226300000000005;0,0005098188210673066;-0,12142305355798154;;;0,02282717790624455;0,7050901987759142;-0,3800000000000008;1873;NLD;0
0,10554561717352803;-0,010249285327241009;0,08044554455445549;;0,044169119693042005;-0,015159947082973312;-0,024435999199410308;-0,0020010095836445405;0,028078642029095095;0,629090198775914;0,3799999999999999;1873;NOR;0
0,31944444444444564;0,003452704012405522;;-0,07338308457711495;;-0,00614621696711249;-0,0037219462751179183;-0,0010050094992488862;0,025777080593062603;0,606445635250831;;1873;PRT;0
0,12272174969623086;0,022574949183329918;0,039520958083832346;-0,031043346793433804;0,08214830000000001;-0,02211165873166353;0,014659360350743167;0,0005116313486507873;0,023734713190189147;0,665236432109247;0,018537666666669672;1873;SWE;0
-0,020441537203598505;-0,004743886173305734;0,11209706197216596;-0,05951004459176204;0,0863727;0,013388294132753373;;;0,02282717790624455;1,543173532109247;-8,76083333333333;1873;USA;2
0,04918032141897424;-0,025481953765394805;0,11254652945040422;0,03940199999999999;0,011521900000000002;-0,05394573991204191;0,003070637130042131;-6,339716712128532e-05;0,028843173020141746;2,091768813028792;0,15331700000000037;1874;AUS;0
0,028037383177570003;;;0,03986799999999999;;0,029923619190405176;;;0,02626591943113178;2,1380046226187917;-0,3090410958999996;1874;BEL;1
-0,03436415222711647;0,012456190299063447;0,036625368676585036;0,017322840809590012;0,01566199999999998;-0,008659647069928514;0,061479894009785985;0,0016852423670194478;0,022353255589059092;1,9155459209352654;;1874;CAN;0
-0,11175479634445397;;0,3004758667573078;;0,080028985129374;;0,07120569597077298;;0,021272610926727206;1,9155459209352654;;1874;CHE;2
0,06504064206858501;0,019258671863760957;0,06647673314339991;-0,03;0,016059271003588005;-0,004193727138604969;0,031592011513018825;0,0012882616453473317;0,02567413142203322;2,030382183028792;0,7671833000000001;1874;DEU;2
0,002777632364841175;0,04087602133475171;0,018973998594518593;;0,015814127081413998;;0,05660787573318171;0,0021831705124824904;0,02289459095312623;1,9155459209352654;;1874;DNK;0
0,0648850639791653;;-0,04160830091425865;;-0,0024880503692862044;-0,0061392056299701125;;;0,02626591943113178;0,3724701628342421;17,3463035019455;1874;ESP;0
0,08019639934533554;0,0397281377416108;0,11397664027592691;;-0,007000000000000006;-0,029533241209887914;0,018392019380043333;0,0009012089496221233;0,02714079721458605;2,017100513028792;0,9000000000000004;1874;FIN;0
0,0;-0,0025338572921428937;-0,03342618384401105;;0,011823400000000012;-0,004136386364150896;;;0,02626591943113178;1,9736005130287921;1,335;1874;FRA;0
-0,0030229999999965844;-0,00426860222533354;0,037785016286644955;-0,043282490537021046;0,012849511740813377;-0,018876887274770895;;;0,02626591943113178;2,124100513028792;-0,16999999999999993;1874;GBR;0
0,0867345523154186;-0,02710500247308023;0,03615604186489066;-0,13742178702741092;0,02125807317979081;-0,019428008981157284;-0,008033450638904788;-0,0004048435036538888;0,030076960550024734;1,9155459209352657;;1874;ITA;2
0,17961826857532406;;;;;;;;0,02626591943113178;1,9155459209352657;;1874;JPN;2
0,01855505034264317;-0,006159553750339636;-0,00031711711711714623;-0,04916600000000004;-0,010013806947467799;0,022847586206336055;;;0,02626591943113178;2,0631005130287923;0,43999999999999995;1874;NLD;0
0,09519797809603613;-0,025619760680379744;0,08841099163679812;;0,033544303797468006;-0,036689082278481014;-0,0007162579113924039;-0,0001486224881329084;0,02926393913585669;2,141100513028792;-0,33999999999999986;1874;NOR;0
0,08333333333333377;-0,0002894811140376763;;-0,00847000296628797;;0,003191439936242678;-0,00347133958278981;-0,0006541319637183669;0,029570059321567515;1,9155459209352657;;1874;PRT;0
0,11799065420560874;0,006022939657497228;0,07591933570581265;-0,017057590554042795;0,041512099999999996;-0,03283840394985183;0,03253210870755985;0,0008907349830565847;0,025569676178195326;2,179609603937883;-0,7250909090909099;1874;SWE;0
-0,068029435813574;0,00952059471791461;0,0015935317583392003;-0,013735349111266004;-0,0633821;0,017721591156886974;;;0,02626591943113178;1,939767179695459;1,6733333333333298;1874;USA;2
0,08196707121743332;0,017767783316148145;0,10383164582092563;0,09099499999999999;0,03557780000000001;0,015151472689369172;0,020566037904381523;0,0005231473906044132;0,03795411560356757;1,161239065595934;-0,09267499999999984;1875;AUS;0
-0,07826086956521713;;;0,031430000000000013;;-0,03696846585129418;;;0,036215307833648964;1,127029507686843;0,28363013699999984;1875;BEL;1
-0,0692841314582233;0,017672998192434508;-0,0722923461042891;0,06341879993385602;0,013946900000000012;0,008650026980063619;0,04636877905002679;0,0012337443079051963;0,03508714436516254;1,0567462267962728;;1875;CAN;0
-0,21307767106417289;;0,09412404787812843;;0,04741220285714201;;0,04436161619387774;;0,03531016246029021;1,0567462267962728;;1875;CHE;0
-0,04615384152717563;-0,007591462957741935;0,0441176470588234;0,010000000000000009;0,003916579298011008;-0,017021578125893715;0,03663759729169569;0,0012870578334297465;0,036168386782754886;1,1984481565050247;-0,5019749999999998;1875;DEU;2
-0,132211405601373;0,04530512260593833;-0,08965517241379316;;0,007755353000089005;;0,07458280511149701;0,003293920149497344;0,03195225258055474;1,248723156505025;-1,0549999999999997;1875;DNK;1
-0,03340687046958676;;-0,09920557782092847;;0,0067509339034139;-0,015509569202342246;;;0,036215307833648964;0,09869516396969745;11,5953079178886;1875;ESP;0
0,08019639934533554;0,0063555444457550625;0,11823714429286632;;-0,006000000000000019;-0,0893345482967397;0,021101525055595816;0,001033974727724196;0,03789461703121042;1,070995883777752;0,9000000000000004;1875;FIN;1
-0,02127659574468;-0,018079654846643922;0,1052631578947369;;0,0081151;-0,003309505770102264;;;0,036215307833648964;1,035995883777752;1,2850000000000001;1875;FRA;0
-0,051372999999997435;0,04237860697818058;0,028295819935691285;0,01814199463746602;0,011192137016322393;-0,021531152232212254;;;0,036215307833648964;1,1255413383232067;0,30000000000000027;1875;GBR;0
-0,12499766558474294;0,06315220001701621;0,037558685446009425;0,06698833728396592;0,007792238192279921;0,0012079467285238937;0,022717502314990007;0,0008068362300472764;0,03771506400238885;1,0567462267962728;;1875;ITA;2
0,28274009402284056;;;;;;;;0,036215307833648964;1,0567462267962728;;1875;JPN;2
-0,11141824969788094;0,023670240813997573;0,04796490619489495;0,03936800000000007;0,0037432411969891;0,08048052082662027;;;0,036215307833648964;1,081904974686843;0,7800000000000002;1875;NLD;0
0,03155339805824708;-0,010229579990712723;0,07101947308132865;;0,012858080735296012;-0,05010861849022967;0,03050739513111611;0,001158195976045221;0,03684952035615261;1,2682686110504795;-1,2699999999999996;1875;NOR;0
-0,16842105263157908;0,004173032849503433;;0,006582633053221931;;-0,0012286732874968176;0,004479854214413041;-0,000372141313299465;0,0397414693468974;1,0567462267962728;;1875;PRT;0
0,02922077922077903;0,027562134607412192;0,013824884792626843;0,010694462374017805;0,0025129999999999875;-0,010336825292035622;0,0608299660688959;0,002245941376416318;0,033480345807510414;1,2494807322626003;-1,06333333333333;1875;SWE;0
-0,08330550918197;0,04446143402041447;-0,0014011594326908325;0,01828370334030302;-0,03321450000000001;0,004244672473891382;;;0,036215307833648964;1,0146322474141156;1,52;1875;USA;2
0,046874994140625736;0,032031919402834896;0,0574690021649273;-0,03581599999999999;0,025917899999999994;-0,002987871261562851;0,028408201314273407;0,0010798372943197233;0,022667913629247867;2,0290673048269223;-0,034091999999999345;1876;AUS;0
0,018181818181818507;;;0,039468999999999976;;-0,036308883170242154;;;0,02324194239775042;1,9005134866451039;1,38;1876;BEL;2
-0,04389100411044576;0,01365129463032394;-0,13251895118426632;0,09910306158658;-0,025174000000000002;0,03942701854523893;0,031058764562934382;0,000948186799505658;0,022373406601618868;1,857137362758012;;1876;CAN;0
0,020146609959457582;;0,10925248301097752;;-0,02308440641130799;;0,030110377998176896;;0,022478782886591924;1,857137362758012;;1876;CHE;0
-0,045801521088881275;-0,01280920084084708;-0,01869991095280506;0,05000000000000002;-0,039402381876640996;0,006911014657711736;-0,03607274955224643;-0,0015849805998940196;0,02983246372552785;1,9802187593723766;0,5032420000000002;1876;DEU;2
-0,13221141599582883;0,026716334962428756;-0,0027586206896551137;;-0,007603760578110991;0,006317153180564798;0,06358143214557388;0,0030123696712019855;0,018759776870214476;2,1373316684632857;-1,2249999999999996;1876;DNK;1
-0,034878774989366;0,010347953389299336;0,09920596484614105;;0,011377268286105906;0,0010870044963602818;;;0,023241942397750417;0,41547575757575833;17,7154150197628;1876;ESP;0
0,0;-0,0374980204297288;0,05928506086834138;;-0,015999999999999986;0,0349379672028492;0,00901239537731259;0,0004416073734883181;0,024823003177799063;1,9896043957360128;0,40000000000000036;1876;FIN;1
0,010638297872340653;0,07803099421305992;0,12031700288184437;;-0,034396800000000005;-0,02410535594156532;;;0,023241942397750417;1,8666953048269221;1,7519999999999998;1876;FRA;0
-0,021943000000003734;0,03297596902464395;0,003138731952291319;0,02352472107789405;0,0020671794615730182;-0,03562544112880735;;;0,023241942397750417;1,910513486645104;1,2700000000000002;1876;GBR;0
-0,09389464162615035;0,07483638744531229;0,019283746556473743;0,2646437155085739;-0,009582067474125211;0,02098492051897197;0,023252285183436958;0,0010577547147372383;0,023240793199340803;1,857137362758012;;1876;ITA;2
-0,07627853221611942;;0,03913733544953786;;;;;;0,023241942397750417;1,857137362758012;;1876;JPN;0
-0,12882178701503494;0,027621378530271357;0,0510720516776492;0,03266800000000003;0,016577953883734703;-0,03407863902360239;;;0,023241942397750417;1,9123316684632856;1,25;1876;NLD;0
-0,046153846153842354;0,007177553429128181;0,02414928649835353;;-0,013331537840021002;0,015132840100758861;0,02835563916921474;0,0017770313472536877;0,022673753867587715;2,1186953048269217;-1,0199999999999996;1876;NOR;0
0,025641025641026514;-0,008326488493255485;;-0,00322621776376808;;-0,011152394310232863;0,005364162295359048;-5,424926359207322e-05;0,025228362409127236;1,857137362758012;;1876;PRT;0
-0,0031347962382441423;0,015206134143997574;0,06835722160970223;0,029198138119935796;-0,01739780000000002;0,0031898712273366117;0,0493489154834687;0,0025826161386282836;0,020341167610448387;2,1002937896754066;-0,8175833333333307;1876;SWE;1
-0,05843130373749751;0,02132139522318549;0,03714816554905405;0,0017948305223079997;-0,0034473999999999894;0,016362299225059784;;;0,023241942397750417;1,9249074260390429;1,1116666666666695;1876;USA;2
0,045454545454545456;0,04271497264599772;-0,017625899280574387;-0,05759500000000001;0,049369599999999986;-0,02032869079607673;0,056261941070768484;0,002154277466694929;0,02699255104372609;1,8815952808751275;-0,1111500000000003;1877;AUS;0
0,056603773584905454;;;0,036885;;0,015595414529531643;;;0,029653404682548123;1,7502111588296727;1,3340753424999998;1877;BEL;2
-0,03722072685440971;0,006950168027969772;-0,01970611916264091;0,04145057174122696;-0,0465217;0,025812461048698165;0,0216361697400273;0,000602000337761522;0,030455128176800204;1,7155331741355333;;1877;CAN;0
0,09252322703631945;;-0,10492292391844851;;-0,047202407414389996;;0,15490498166384037;;0,017128246984418897;1,7155331741355333;;1877;CHE;0
-0,008064515898286525;-0,008766704983926898;-0,028169014084507067;0,06;-0,030862145139602018;0,005094889069157888;-0,04526183261709549;-0,001968693535095321;0,03714492841251248;1,8501528263296727;0,23471699999999984;1877;DEU;2
-0,10643565975539432;-0,00042735736764309973;0,06363636363636363;;-0,020554481062594998;-0,00826630205064491;0,05534972077414729;0,0030987541427574174;0,027083773073388207;1,9733089172387637;-1,12;1877;DNK;2
-0,004129985871100897;-0,02066255612140544;0,2078329779652032;;0,006265081355807001;0,008465561743154177;;;0,029653404682548123;0,25132354628787906;17,821839080459732;1877;ESP;0
-0,036363636363636355;-0,006450206938582698;-0,019788962119699088;;-0,026999999999999982;0,05409355434319198;0,0010710540957808573;5,248165069326148e-05;0,032511639741224854;1,8805816445114907;-0,09999999999999964;1877;FIN;2
0,032608695652173246;0,06968369053493012;-0,0482713633398565;;-0,00016499999999999848;-0,020247984914635232;;;0,029653404682548123;1,675854371784218;2,152;1877;FRA;0
-0,009979000000001452;-0,013644247377321894;0,001250781738586701;0,02151691371091602;0,0009501487266500019;-0,037245364957657776;;;0,029653404682548123;1,7978543717842184;0,81;1877;GBR;0
0,09889997310760784;-0,012537445864097607;0,0045248868778279576;0,033646983938181;-0,011328391095909315;-0,004378359042580951;0,006298254052480856;0,0006099256348125279;0,03198891974555485;1,7155331741355333;;1877;ITA;2
-0,1363874345549733;0,06695709284844586;0,02674741357557416;0,3646049261442189;;0,013532985702530993;0,014664698683672862;0,0009493319717382809;0,031152275282435648;1,7155331741355333;;1877;JPN;0
0,017713665331719586;0,010907079227595567;0,03720458730147786;-0,007174000000000014;0,023789422319257583;-0,06624257023340704;;;0,029653404682548123;1,7623998263296727;1,2000000000000002;1877;NLD;0
-0,019607843137247997;-0,005627874145425371;0,03208556149732628;;-0,010942460947099025;-0,002621699075814457;0,01886649839622323;0,0013972894404600932;0,030732095311180613;1,981490735420582;-1,21;1877;NOR;0
0,1518987341772159;-0,015712777770161918;;0,029986154331225978;;0,0087488176347211;-0,0013893127887370273;-3,986780851204298e-05;0,032757676429676634;1,7155331741355333;;1877;PRT;0
-0,002103049421659038;-0,001895660466490534;0,08636363636363634;0,026032264910442998;-0,018500899999999987;-0,01667760929520913;0,043785278436920594;0,0025451339732477218;0,028240217307110876;1,9536952808751276;-0,9042500000000002;1877;SWE;1
-0,0454379894372606;-0,018786583229550347;0,10100360956695904;-0,016741433078234003;-0,011288300000000001;0,02153687825684658;;;0,029653404682548123;1,827930129359976;0,4791666666666696;1877;USA;2
0,014925132546252903;0,019693284488465357;0,07072399032198075;0,014345999999999998;0,013263200000000003;-0,028037485486789002;0,05189782751451438;0,0019647590168683036;0,04975237309743945;1,270859939518879;-0,35719999999999974;1878;AUS;0
-0,044642857142857366;;;0,04058400000000004;;0,0033559781119929383;;;0,04994741440808262;1,1724968012916064;0,7247945205000002;1878;BEL;2
-0,055831167967543484;0,00017730130555496104;0,01723604153955954;0,01651147883566506;-0,0309778;0,006289622580534254;0,02080895727251514;0,0007402850898695287;0,05286126012163937;1,1351882778923057;;1878;CAN;0
-0,09828833861663983;;-0,22478793590951932;;-0,03997972377015499;;0,2262012290396812;;0,03232203294492277;1,1351882778923057;;1878;CHE;0
-0,04800000553038827;-0,0023340435418070515;0,04083484573502732;0,03;-0,03120517662251901;0,008895356529999631;0,03485528135666888;0,001560889204092069;0,051456627713224;1,258853848609788;-0,22513299999999958;1878;DEU;0
-0,12395662744737057;-0,016624076626294726;-0,006915629322268424;;-0,02620128881672401;0,01140399837629389;0,041284500583519346;0,002321749341162218;0,050813705790538954;1,295659939518879;-0,6299999999999999;1878;DNK;2
0,004847950639046522;-0,014004632743583989;0,014596446309171875;;0,0073675168891741;0,01992339262221912;;;0,04994741440808262;-0,15604895268181807;15,338797814207668;1878;ESP;0
-0,12424242424242432;0,0053606436431364035;-0,05513667917759987;;-0,01100000000000001;-0,02804358858483349;0,0033713982348365645;0,00016519851350699092;0,05460501602540724;1,2474781213370607;-0,09999999999999964;1878;FIN;2
-0,021052631578948027;0,05653141336400369;-0,08553054662379421;;0,018071199999999996;-0,019648902450743508;;;0,04994741440808262;1,1534781213370608;0,9340000000000002;1878;FRA;0
-0,028845999999999972;-0,03423627016264985;0,0025031289111388704;0,020271252928619976;-0,010667411934783697;-0,006162630296585009;;;0,04994741440808262;1,245659939518879;-0,08000000000000007;1878;GBR;0
0,0051806171656750485;-0,019206828873899684;-0,014414414414414429;-0,09185480680682978;-0,006401745004448789;0,0031772686307232597;0,005925090148770476;0,0002442784109733956;0,054349646834013846;1,1351882778923057;;1878;ITA;0
0,15514544885830053;0,06167973246147401;0,01635190742304724;0,3238226128734601;;-0,020650219908288303;0,025812025436581697;0,001653174169546241;0,052360953305232716;1,1351882778923057;;1878;JPN;0
-0,009111851334843681;0,024205769964468993;0,00754509911516561;0,023706000000000005;-0,0008909928868110067;-0,04708504018380311;;;0,04994741440808262;1,175659939518879;0,69;1878;NLD;0
-0,04032258064516429;0,033882444060741645;-0,02679528403001072;;-0,012988969923452998;-0,006422688417178697;0,05698649515860832;0,003037752221792823;0,049243506333030054;1,3711144849734245;-1,46;1878;NOR;0
0,12499999999999964;0,007037873580149928;;0,05412070225975707;;0,00042554584438115814;-0,0005794161292786426;0,00014988261000043672;0,055000097461818755;1,1351882778923057;;1878;PRT;0
-0,070230607966457;0,013438515327979406;-0,06088751289989679;0,045157005319082;-0,009926899999999989;0,0005103112556999641;0,08285816987249156;0,004139056472329081;0,046656338861641736;1,34956903042797;-1,2230000000000008;1878;SWE;2
-0,06979127841967979;-0,023833439868505224;0,07675201531951692;0,001215304538398021;0,012499199999999988;0,015448574457938898;;;0,04994741440808262;1,2374781213370607;0,010000000000000675;1878;USA;0
-0,043478260869565216;-0,01316419514629652;0,0516294397656512;0,03284200000000001;-0,048424999999999996;0,00975068797439596;-0,014961257783121962;2,2272511331390688e-06;0,03809713186695281;0,9563959147879998;-0,2966500000000005;1879;AUS;0
-0,07142857142857156;;;0,032497;;0,002830004013434556;;;0,03327364189876419;0,8650483691296663;0,7995205479000003;1879;BEL;2
-0,02835048759701474;-0,012041736181131885;0,00231061809335945;0,029324758403714957;-0,015851599999999993;0,02343967378664827;-0,035140067959823884;-0,0016364009718864148;0,040115012884623005;0,8600077674966151;;1879;CAN;0
-0,1513180777088738;;-0,00444444444444435;;-0,037473102681625015;;0,15966693500224727;;0,02063431258841588;0,8600077674966151;;1879;CHE;0
-0,05691057451332089;0,01784461067827864;0,01992753623188412;0,05000000000000002;-0,032537194794825294;0,003807353001467048;0,03124203360630262;0,0011172628070756415;0,033476802728010346;0,8750014981213331;0,6800829999999998;1879;DEU;0
-0,05871939045599452;0,0037363069635359403;0,04629629629629632;;-0,014813186138908016;0,019404915912031046;0,03096710112543405;0,0005260096692216061;0,033504295976097206;0,9066750814546664;0,2999999999999998;1879;DNK;2
0,002291825821234871;0,005803810520237873;-0,11743453176596991;;-0,0032834160425037964;-0,009067505023100025;;;0,03327364189876419;-0,3349915852120002;15,2;1879;ESP;0
-0,15723270440251574;0,004483302572867109;-0,03205705068341958;;0,0;0,028504089141636504;0,0027401195946980678;-8,828982567456699e-05;0,03632699412917081;0,9650084147879999;-0,40000000000000036;1879;FIN;2
-0,021052631578948027;0,0884992655785507;-0,0034270047978067655;;0,0009895000000000043;-0,0440195295964785;;;0,03327364189876419;0,8645084147879997;0,806;1879;FRA;0
-0,06503199999999905;0,008578391565169596;-0,023110555902560958;0,04473477545960902;-0,016596908873011698;0,018550683852577535;;;0,03327364189876419;0,8141750814546663;1,41;1879;GBR;0
-0,04500147609502944;0,03302850588609535;-0,027927927927927972;0,04967789601948902;-0,006485410496074498;0,003475564598424209;0,016767069117006733;0,00035758720510733165;0,03492429917693994;0,8600077674966151;;1879;ITA;0
0,49227038496513686;-0,06337788359748237;0,04121756837411788;-0,13918148233246996;;0,006341294202662415;0,0534063827532477;0,003408938095612158;0,031260367813315836;1,3413780734361105;-4,91643590377733;1879;JPN;0
-0,09719481879619268;0,024665072751153677;-0,07880109571553948;0,09634699999999996;0,005158937131733016;0,022611569171949848;;;0,03327364189876419;0,863341748121333;0,8199999999999998;1879;NLD;0
-0,10800000000000544;0,07731102605313733;-0,07564766839378242;;-0,022603645847152992;0,042172876383113414;0,07303523788223959;0,002768256576209119;0,029297482300416657;1,005841748121333;-0,8900000000000006;1879;NOR;0
-0,05494505494505491;0,008756035341646873;;0,06130593297349407;;-0,010392830944743093;0,0020544275594775382;0,00012599195725385127;0,03639556333269286;0,8600077674966151;;1879;PRT;0
-0,12328767123287786;0,029443568447719393;0,010460251046025068;0,046203398119125993;-0,03883779999999999;0,031013905810264197;0,04623207998869838;0,0016650225496107791;0,03197779808977077;1,009098692565778;-0,9290833333333399;1879;SWE;2
-0,047696270151674554;-0,026730768653603965;0,10464720360335833;-0,0016774678558939826;-0,008432699999999987;0,0009655460430383588;;;0,03327364189876419;1,0486195258991107;-1,4033333333333307;1879;USA;0
-0,058823301038035486;0,005936220077100596;-0,033547714236050616;0,04935999999999999;-0,004668599999999995;0,05265502126735365;-0,05583090459634532;-0,0025716239684398894;0,013053104815204174;0,8413575616428578;-0,2905920000000002;1880;AUS;0
